Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
12937,Itential,,101 - 250,5.5,1,5.5,venture_unknown,Late Stage Venture,1.0,,crunchbase,Atlanta,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Elsewhere Partners,,Georgia,b9d9b9b78e8e9926be09b02f4995588a,30309,itential
12938,CallDesk,,11 - 50,2.5,2,2.5,venture_unknown,Late Stage Venture,2.0,,crunchbase,Paris,France,WEM,,,EQT Ventures;Point Nine Capital,,Ile-de-France,553f273d535ec6f303c88030d1a0da30,75010,calldesk
12939,Dinosaur Financial Group,,,15.0,1,15.0,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,5e8ac6b9fc5e4df19de1f7c175d41583,10016,dinosaur-financial-group
12940,Rasa,,11 - 50,14.218,3,13.0,venture_a,Early Stage Venture,9.0,,crunchbase,San Francisco,United States,US-West,['LASTMILE'],Northern California,Mango Capital;Basis Set Ventures;GGV Capital;Accel,"Rinke, Alexander;Dines, Daniel;Hashimoto, Mitchell;Brockman, Greg;Leibert, Florian",California,0461544d80e94f3aa775caf7e5e816be,94103,rasa
12941,SelfMade,,101 - 250,16.0,4,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,New York,United States,US-East,,New York,ff Venture Capital,,New York,2f90175ebce7c5f26017f5f2f983c356,10013,selfmade
12942,Tot Squad,,11 - 50,2.4,4,1.8,venture_unknown,Late Stage Venture,20.0,,crunchbase,Sherman Oaks,United States,US-West,"['The Tot Squad', 'CleanBeeBaby']",Greater Los Angeles,Cowtown Angels;Pasadena Angels;Tech Coast Angels;Central Texas Angel Network;Golden Seeds,"Tooley, Tucker;Favaro, Lisa;Chadwick, Patricia;Fikke, Carolyn;Witenbraker, Luke;Ramo, Jim;Phing Naaman, Meranee;Mah, Silvia;McKinnon, David;Hayes, Nancy;Sweeney, Stender;Raho, Barbara;Bjorndahl, David;Lora, Melissa;Kane, Michael",California,d6173dc2e40294f7e5ff36027cc29a23,91423,totsquad
12943,Cameo,,11 - 50,65.20997,5,300.0,venture_b,Early Stage Venture,5.0,,crunchbase,Chicago,United States,US-Central,,Midwest,Spark Capital;Bain Capital;Kleiner Perkins;The Chernin Group;Lightspeed Venture Partners,,Illinois,d15fffa3c84e0802fb68a8b5920e8921,60654,cameo-3
12944,Stratus Silver Lining,,11 - 50,2.641,1,2.641,venture_unknown,Late Stage Venture,,,crunchbase,San Jose,United States,US-West,,Northern California,,,California,63b0ebe0ff0aa5a951cf684e71068e4c,95138,stratus-silver-lining
12945,TRIPP,,,4.0,1,4.0,venture_a,Early Stage Venture,1.0,,crunchbase,Los Angeles,United States,,,,Mayfield Fund,,California,a283c68508ee2716337e83bfe93f2864,,tripp
12946,Doing Now,,1001 - 5000,75.0,1,75.0,venture_a,Early Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,['动因体育'],,Yao Capital,,Beijing,3090fecb1773b96d8c7d94de8272ae6c,,doing-now
12947,Frilansfinans,,,2.455322,1,2.455322,venture_unknown,Late Stage Venture,,,crunchbase,Oslo,Norway,Nordics,,,,,Oslo,5aa52dc96542c18b4c53236923c68c9f,0250,frilansfinans
12948,ComplianceQuest,,11 - 50,36.0,1,36.0,venture_a,Early Stage Venture,1.0,,crunchbase,Tampa,United States,,,,Insight Partners,,Florida,f15d9d574d5c629c970a940554251dd8,,compliancequest
12949,Plum,,,49.805498,5,20.0,venture_b,Early Stage Venture,9.0,,crunchbase,Beijing,China,Greater China,"['致美生活（北京）科技有限公司', '红布林', 'Zhimei Shenghuo (Beijing) Keji Youxian Gongsi', 'Hongbulin']",,K2VC;IDG Capital;Qiming Venture Partners;UnityVC;K2 Venture Capital;Innovation Works;Siguler Guff & Company;Matrix Partners China;Unity Ventures,,Beijing,b5523d34f4ff00afa05f184ddfa63cd8,,plum-8
12950,Bloom Impact,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Boston,United States,,,,Engineers Without Borders Canada,,Massachusetts,289ca87b14bb86c645ddd2e66bf89e80,,bloom-impact
12951,Hawthorne,,11 - 50,10.2,3,8.0,venture_a,Early Stage Venture,4.0,,crunchbase,New York,United States,US-East,,New York,Founder Collective;Imaginary Ventures;Comcast Ventures,"Fisher, Shana",New York,103ff3157ed7eb6d7bf4c6803abcc8ac,10013,hawthorne-2
12952,Eigen Technologies,,51 - 100,54.382863,2,150.0,venture_b,Early Stage Venture,4.0,,crunchbase,London,United Kingdom,UK&I,,,Goldman Sachs;Dawn Capital;Lakestar;Temasek Holdings,,England,48ac16e4a65b49cb3425cb16eefbaa8c,EC4N 4TR,eigen-technologies
12953,Swappie,,11 - 50,6.697878,2,5.6,venture_a,Early Stage Venture,3.0,,crunchbase,Helsinki,Finland,Nordics,['Swappie.com'],,Inventure;Reaktor Ventures;Lifeline Ventures,,Southern Finland,86047978bc4ecdd236bbdb006155613a,00130,swappie
12954,Fundinfo,,,3.723886,1,3.723886,venture_unknown,Late Stage Venture,1.0,,crunchbase,Zürich,Switzerland,GSA,,,HgCapital Trust plc,,Zurich,a16c3c49fa8202713ff2faa9c26b9b67,8045,fundinfo
12955,InfraDigital Nusantara,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Jakarta,Indonesia,Asean,,,Pegasus Tech Ventures,,Jakarta Raya,2e7ace0f5e65e17e0e4abdd768972c05,,infradigital-nusantara
12956,TunesMap,,11 - 50,1.828781,1,1.828781,venture_unknown,Late Stage Venture,,,crunchbase,Los Angeles,United States,,,,,,California,0376c3ae2f879d5e7f8521b946376daf,,tunesmap
12957,Santafixie Group,,11 - 50,0.597252,1,0.597252,venture_unknown,Late Stage Venture,2.0,,crunchbase,Barcelona,Spain,Mediterranean,,,Idodi Venture Capital;Axon Partners Group,,Catalonia,93b19d980d0bdc27fa8b5ef99c543d77,08020,santafixie-group
12958,Datamaran,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,London,United Kingdom,UK&I,['eRevalue Ltd.'],,GoBeyond;Run Capital Investment Fund,,England,753d9df6b9eabd17d143e480f800bbc4,E1 8PY,datamaran
12959,Yunwen Technology,,,4.5,1,4.5,venture_a,Early Stage Venture,1.0,,crunchbase,Shenyang,China,Greater China,,,Green Pine Capital Partners,,Liaoning,767dd49b9501012f4111aec551d662a1,,yunwen-technology
12960,Ekart Logistics,,,97.740681,1,97.740681,venture_unknown,Late Stage Venture,1.0,,crunchbase,Bangalore,India,India,,,Klick2Shop Logistics Services International,,Karnataka,c4e5bea6bec87bdeb6a8d744b6f2bc51,,ekart-logistics
12961,Little Dish,,11 - 50,22.776571,1,22.776571,venture_unknown,Late Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,,,Profile Capital,,England,c6d5b85526b36e77728adac59b729377,,little-dish
12962,Shipwell,,101 - 250,47.0,3,35.0,venture_b,Early Stage Venture,5.0,,crunchbase,Austin,United States,US-West,,Central Texas,Global Founders Capital;Fifth Wall;BoxGroup;Aspect Ventures;Georgian Partners,,Texas,366d26c4758958f3451feb8b760c4964,78701,shipwell
12963,Ethique,,1 - 10,1.3,2,0.7985760000000001,venture_unknown,Late Stage Venture,,,crunchbase,Christchurch,New Zealand,Oceania,,,,,Canterbury,0dbeb1aa1b0342fa8f49ed85c8800887,,ethique
12964,Chooose,,,4.9,3,0.3,venture_unknown,Late Stage Venture,1.0,,crunchbase,Oslo,Norway,Nordics,,,DNB,,Oslo,f6746eae35d5669f34c9ba4fc24a5277,0169,chooose
12965,Chqbook,,1 - 10,5.0,2,5.0,venture_a,Early Stage Venture,1.0,,crunchbase,Delhi,India,India,,,Aavishkaar Venture Capital,,Delhi,d62574448839e06e5b1a854598a72264,,chqbook
12966,Caffeine,,11 - 50,146.0,3,46.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Redwood City,United States,US-West,,Northern California,Greylock Partners;Andreessen Horowitz,,California,84108f13c1fd0b9e3afa154843a7392e,94063,caffeine
12967,Gyroscope Therapeutics,,,57.7,2,57.7,venture_b,Early Stage Venture,2.0,,crunchbase,Stevenage,United Kingdom,UK&I,,,Cambridge Innovation Capital;Syncona Partners LLP,,Herefordshire,5d7696d02837be6d1a5ed9632372aacd,SG1 2FX,gyroscope-therapeutics
12968,BANDIER,,11 - 50,34.4,6,27.4,venture_unknown,Late Stage Venture,2.0,,crunchbase,New York,United States,US-East,,New York,C Ventures;Eurazeo,,New York,6633f4c34222a93a34f93219874ffab0,10010,bandier
12969,Metaurus,,1 - 10,11.801219,2,9.0,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,376f9ae070421ad3ec6d7471baddfbad,10017,metaurus
12970,Environmental Essentials,,251 - 500,4.619624,1,4.619624,venture_unknown,Late Stage Venture,1.0,,crunchbase,Stafford,United Kingdom,UK&I,,,Business Growth Fund,,Staffordshire,479b90cd4ff65e2dc8dfb6c3bd955372,ST5 6SS,environmental-essentials
12971,Integra Devices,,,6.0,2,6.0,venture_a,Early Stage Venture,1.0,,crunchbase,Newport Beach,United States,US-West,,Pacific Southwest (Orange County and San Diego),Kairos Ventures,,California,bf44c02124db942480109cdc05493031,92660,integra-devices
12972,GYS Tech,,,1.4,1,1.4,venture_unknown,Late Stage Venture,,,crunchbase,Shirley,United States,US-East,,New England,,,Massachusetts,ea316e7dc8ed335736bc8d965fdc9cbb,01464,gys-tech
12973,Eta Compute,,,8.0,1,8.0,venture_a,Early Stage Venture,3.0,,crunchbase,Westlake Village,United States,US-West,,Greater Los Angeles,Walden International;Walden Riverwood Ventures;Acorn Pacific Ventures,,California,6bf8c7429f53e59400a12a17bb32ebb9,91362,eta-compute
12974,Solaris Pharma,,11 - 50,13.439997,1,13.439997,venture_unknown,Late Stage Venture,,,crunchbase,Bridgewater,United States,US-East,,New Jersey,,,New Jersey,0df2e4c2e2a3b7a6d2e5b48f08f8b3f4,08807,solaris-pharma
12975,Marmont,,,0.298476,1,0.298476,venture_unknown,Late Stage Venture,,,crunchbase,Boulder,United States,US-West,,Mountain Desert,,,Colorado,f0c4cc3a12ef7d4f92f943e172e0710b,80302,marmont
12976,KSQ Therapeutics,,11 - 50,156.0,2,80.0,venture_c,Late Stage Venture,8.0,,crunchbase,Cambridge,United States,US-East,,New England,Baillie Gifford;Cowen Healthcare Investments;Alexandria Real Estate Equities;ARCH Venture Partners;Invus;Polaris Partners;Lilly Asia Ventures;Flagship Pioneering,,Massachusetts,21b9b4f9796308010bad465e30fac6f5,02139,ksq-therapeutics
12977,e2E Engineering,,11 - 50,1.990985,1,1.990985,venture_unknown,Late Stage Venture,1.0,,crunchbase,Hertsberge,Belgium,WEM,['e2E'],,YFM Equity Partners,,West-Vlaanderen,da574e9def44cc9ec614860911522129,AL7 1LT,e2e-engineering
12978,Praxis Precision Medicines,,,21.86775,2,18.785901000000006,venture_unknown,Late Stage Venture,,,crunchbase,Cambridge,United States,US-East,['EpiPM Therapeutics'],New England,,,Massachusetts,58ff6cd38c0952c1bc1556fcc8ff73c4,02142,praxis-precision-medicines
12979,PapaJobs,,,5.3,2,4.7,venture_unknown,Late Stage Venture,1.0,,crunchbase,Moscow,Russian Federation,CESA,,,Maxima Telecom,,Moscow City,ff577587edbe3921abed1d40ab264037,,papajobs
12980,YFood Labs,,51 - 100,5.9,3,4.7,venture_a,Early Stage Venture,2.0,,crunchbase,Munich,Germany,GSA,,,New Ground Ventures;Five Seasons Ventures,,Bayern,d45bd664e9d6d96b434ebe551606eb2b,80336,yfood-labs-gmbh
12981,MicroBioSensor,,,3.220473,4,1.847963,venture_unknown,Late Stage Venture,2.0,,crunchbase,Manchester,United Kingdom,UK&I,,,Northern Powerhouse Investment Fund;Catapult Ventures,,Manchester,1524e52a9894decbd70d078d87ac8b74,,microbiosensor
12982,OpenSpace,,1 - 10,17.45,3,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,San Francisco,United States,US-West,['Open Space Labs'],Northern California,Nine Four Ventures,,California,b9133c00139faf4778ccd3acd8e29cd9,94114,openspace-ai
12983,Cake bikes,,11 - 50,14.0,1,14.0,venture_a,Early Stage Venture,2.0,,crunchbase,Stockholm,Sweden,Nordics,,,Creandum;e.ventures,,Stockholms Lan,9fd7b0df6b712dca3fba2645b77056d3,120 33,cake-bikes
12984,"Theragen, Inc",,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,,,crunchbase,Manassas,United States,,['Theragen LLC'],,,,Virginia,b0d187453eb0e1a0b60958e9b17c3b91,,theragen-inc
12985,Mellon Medical,,1 - 10,7.134423,2,7.134423,venture_b,Early Stage Venture,5.0,,crunchbase,Nijmegen,Netherlands,WEM,,,OostNL;BioGeneration Ventures;Thuja Capital;BOM Brabant Ventures,"Pyott, David",Gelderland,d349eb938a86a61a10468822eccba511,6534 AT,mellon-medical
12986,STARC Systems,,11 - 50,3.5,1,3.5,venture_unknown,Late Stage Venture,1.0,,crunchbase,Brunswick,United States,US-East,,New England,Blue Heron Capital,,Maine,278d3bd0a4cca444995f28994bc784d6,04011,starc-systems
12987,Synthetix,,11 - 50,34.05,3,3.8,venture_unknown,Late Stage Venture,1.0,,crunchbase,Sydney,Australia,Oceania,,,Framework Ventures,,New South Wales,f4345555cad755dc6c0b55c8f3318121,,havven
12988,Jenji,,11 - 50,7.774853,2,6.596487,venture_a,Early Stage Venture,2.0,,crunchbase,Paris,France,WEM,,,Idinvest Partners;Axeleo,,Ile-de-France,91a4542b3cd146e4bd55cb6f990501dc,,jenji
12989,Extend Fertility,,,15.0,1,15.0,venture_a,Early Stage Venture,1.0,,crunchbase,New York,United States,US-East,,New York,Regal Healthcare Capital Partners,,New York,d8105f19d1ee79b281daf50f3daa3177,10019,extend-fertility
12990,Advisory Mandi,,,36.0,1,36.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Noida,India,India,,,EST Group,,Uttar Pradesh,d5f003f8c4ecff014d4162c1b04a38eb,201301,advisory-mandi
12991,WhistleDrive,,101 - 250,10.847189,3,10.1,venture_b,Early Stage Venture,1.0,,crunchbase,Hyderabad,India,India,['WD'],,Colosseum Group,,Andhra Pradesh,47391b52cebfeb89d8b2bed45f044903,500032,whistledrive
12992,Four Sigmatic,,11 - 50,5.377053,4,5.377053,venture_unknown,Late Stage Venture,,,crunchbase,Santa Monica,United States,,,,,,California,8673928808b8d53d0d29d2563abde2d0,,four-sigmatic
12993,TIG,,51 - 100,7.58,1,7.58,venture_unknown,Late Stage Venture,1.0,,crunchbase,Watford,United Kingdom,UK&I,,,Business Growth Fund,,Hertford,469a18eb605034c3e8b07975b4dddfc7,WD17 1JW,tig
12994,HomeCapital,,11 - 50,1.0,4,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Mumbai,India,India,,,Astarc Ventures;Venture Gurukool,,Maharashtra,e9dffc1d0928902a1087aa9aa3e4f930,,homecapital
12995,Cullinan Oncology,,11 - 50,150.0,1,150.0,venture_a,Early Stage Venture,3.0,,crunchbase,Cambridge,United States,,,,F2 Ventures;MPM Capital;Park Vale Capital,,Massachusetts,1351c039dd307f16d920acfe8dd09c83,,cullinan-oncology
12996,Canopy,,,6.098026,2,3.980779,venture_unknown,Late Stage Venture,3.0,,crunchbase,London,United Kingdom,UK&I,,,Vision Blue Solutions;West Hill Capital;Experian,,England,f1d11ecb77faf7f8eee558a7e9ead867,W1T 3NF,canopy-9
12997,Akron Ascent Innovations,,11 - 50,1.25,1,1.25,venture_unknown,Late Stage Venture,,,crunchbase,Akron,United States,US-Central,,East Central,,,Ohio,7acda9acba96c08540a37ad511b723e4,44311,akron-ascent-innovations
12998,Etachki,,,1.0,1,1.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Kyiv,Ukraine,CESA,,,TA Ventures,,Kyyiv,4f5a05477e28a6db6ad1761302ea27c7,02000,etachki
12999,AssoConnect,,11 - 50,10.112956,2,7.766567999999999,venture_b,Early Stage Venture,3.0,,crunchbase,Paris,France,WEM,,,Financiere Saint James;XAnge;Isai,,Ile-de-France,a8207da275471aad38b3ce00a5cd8183,75002,assoconnect
13000,GoChoppers,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Gurgaon,India,India,,,Riverdale Capital,,Haryana,e35b1801c229c9e903abfc49918ad925,122009,gochoppers
13001,Regional Brands,,,12.074305,1,12.074305,venture_unknown,Late Stage Venture,,,crunchbase,Cleveland,United States,US-Central,"['4NET SOFTWARE', 'MEDTECH DIAGNOSTICS']",East Central,,,Ohio,de55d7a69a87a99c3218bbe8958ba8fb,44124,regional-brands
13002,Braidwater,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Londonderry,United Kingdom,UK&I,,,Business Growth Fund,,Derry,49cf5f55427987331eb3144bba005961,BT47 3PY,braidwater
13003,The Class,,11 - 50,1.2999969999999998,1,1.2999969999999998,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,a4fcd75a4cbcc91c4e61f9524675be11,10007,the-class
13004,Realtime Robotics,,11 - 50,13.7,2,11.7,venture_a,Early Stage Venture,8.0,,crunchbase,Boston,United States,US-East,,New England,Mitsubishi Electric;Toyota AI Ventures;Omron Ventures;Mirai Creation Fund;Hyundai Motor Company;Scrum Ventures;Duke Angel Network;Scrum Ventures,,Massachusetts,57a7f26574181638284b0a3b14cb0a3d,02210,realtime-robotics-inc
13005,Fœderis,,,8.223567999999998,1,8.223567999999998,venture_unknown,Late Stage Venture,1.0,,crunchbase,Dardilly,France,WEM,,,Isatis Capital,,Rhone-Alpes,9ea4988a930faa46ca406860db95d514,69570,foederis
13006,"PatientWisdom, Inc.",,,4.354131,2,1.0,venture_a,Early Stage Venture,1.0,,crunchbase,New Haven,United States,US-East,,New York,OCA Ventures,,Connecticut,e1a5c7b6a68c1816b4c745568c99ed99,06510,patientwisdom
13007,Sensoneo,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Bratislava,Slovakia (Slovak Republic),,,,Credo Ventures;Y Soft Ventures,,Bratislava,b495ca885387f5f71226c8faa0dd3ea0,841 04,sensoneo
13008,Geocortex,,101 - 250,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Victoria,Canada,Canada,['Latitude Geographics'],,Battery Ventures,,British Columbia,03b05d581970dfde91ae7d825885936d,V8W 1T7,latitude-geographics
13009,Roc Technologies,,251 - 500,12.964065,1,12.964065,venture_unknown,Late Stage Venture,1.0,,crunchbase,Newbury,United Kingdom,UK&I,,,Business Growth Fund,,West Berkshire,7da990d521fffbe6a44d55136a7e6a4d,RG14 5AP,roc-technologies
13010,Eton Advisors,,11 - 50,1.2,1,1.2,venture_unknown,Late Stage Venture,,,crunchbase,Chapel Hill,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,North Carolina,b760156f00cbe0a639cbe6924113a861,27517,eton-advisors
13011,iPIN,,101 - 250,0.0,3,0.0,venture_b,Early Stage Venture,2.0,,crunchbase,Shenzhen,China,Greater China,['深圳爱拼信息科技有限公司'],,Sino Pacific Capital;SkyChee Ventures,,Guangdong,b9f27423728cf0c032dfcd11b8c32363,,ipin-com
13012,Therapixel,,,6.305077,2,5.666249,venture_a,Early Stage Venture,5.0,,crunchbase,Valbonne,France,WEM,,,M Capital Partners;Crédit Agricole;Omnes Capital;IT-Translation;Région Sud Investissement,,Provence-Alpes-Cote d'Azur,010c534466de56b3e83c0156e02d4a2f,06560,therapixel
13013,EyeLights,,1 - 10,2.912382,2,2.912382,venture_unknown,Late Stage Venture,2.0,,crunchbase,Labège,France,WEM,,,Fonds Ambition Amorçage Angels;Breega,,Midi-Pyrenees,dafca2abea2af14d4f47f4e9bd3d8609,31670,eyelights
13014,Qysea,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Shenzhen,China,Greater China,,,SkyChee Ventures,,Guangdong,be1a5a01a8031866a934a9b336cc7f8f,,qysea
13015,ConnectPay,,11 - 50,5.355,1,5.355,venture_unknown,Late Stage Venture,,,crunchbase,Concord,United States,US-East,,New England,,,Massachusetts,8c3cf7c19622d1d3c0fef208f162c24e,01742,connectpay
13016,Cellular Approaches,,1 - 10,2.56,1,2.56,venture_unknown,Late Stage Venture,,,crunchbase,La Jolla,United States,US-West,,Pacific Southwest (Orange County and San Diego),,,California,91bd665c0e0f68aa6f701dacc783477e,92037,cellular-approaches
13017,Infoshare,,11 - 50,1.138292,1,1.138292,venture_unknown,Late Stage Venture,,,crunchbase,Gdansk,Poland,CESA,,,,,Pomorskie,40845f353a802a5172873a22d9879a26,80-309,infoshare-conference
13018,Keleya,,1 - 10,0.0,3,0.0,venture_a,Early Stage Venture,3.0,,crunchbase,Berlin,Germany,GSA,,,W&W brandpool;Die Brückenköpfe;MediVentures,,Berlin,d4324535b7db8c73fbeb3760ee55859c,,keleya
13019,Gojo & Company,,11 - 50,70.40036500000002,4,39.643369,venture_c,Late Stage Venture,6.0,,crunchbase,Tokyo,Japan,Japan,['Gojo'],,Tokyo University of Science Investment Management;MARUI GROUP;Dai-ichi Life;Sompo Holdings;Seven Bank;Japan International Cooperation Agency,,Tokyo,e88dbc6c3188e1e3e1be6d9171151e43,1500013,gojo-company
13020,Lili.ai,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Paris,France,WEM,,,AGORANOV,,Ile-de-France,3a6da24314ba3da5eca7db6c3e826f9b,75006 ,lili-ai
13021,TRUSTX,,,2.2,1,2.2,venture_unknown,Late Stage Venture,5.0,,crunchbase,New York,United States,,,,CBSi;ESPN;NBCUniversal;Meredith Corporation;Fox News Channel,,New York,07d508c2a5ee3ac92a2123e770343556,,trustx
13022,SolarHome,,,16.375,8,0.625,venture_unknown,Late Stage Venture,2.0,,crunchbase,Singapore,Singapore,Asean,,,BEENEXT;Uberis Capital,,Central Region,040a75e78e32f456203d81defa96d2ec,,solarhome
13023,Cosmo Connected,,11 - 50,11.649187,4,1.763513,venture_unknown,Late Stage Venture,3.0,,crunchbase,Paris,France,WEM,,,Pole Capital;Mobivia Groupe,"Naouri, Gabriel",Ile-de-France,f008d570e4c8c0cb330f6de2908614c2, 75116,cosmo-connected
13024,Collab Asia,,101 - 250,10.5,2,7.5,venture_b,Early Stage Venture,4.0,,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Altos Ventures;Gorilla Private Equity;Samsung Ventures;NCore Ventures,,California,d0603aca96ca592b79f55b04fac12365,90015,collab-asia-inc
13025,LynxCare,,11 - 50,4.965015,5,1.982516,venture_unknown,Late Stage Venture,2.0,,crunchbase,Leuven,Belgium,WEM,,,HERAN Partners;btov Partners,,Vlaams-Brabant,4579f6e6b1ada25d7aba6617b4376d4f,3000,lynxcare
13026,Purple Dragon,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,,,Imbiba,,England,260405e5ccbd996077f5c003db6eff19,SW1W 8DP,purple-dragon
13027,Chargetrip,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,3.0,,crunchbase,Amsterdam,Netherlands,WEM,,,Vindeggen;Total Ventures;APX,,Noord-Holland,da60e87dabc21907c8db581f51679d32,1016PL,chargetrip
13028,Bluestone Lane,,251 - 500,35.64,4,15.64,venture_c,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,8434bce885300c694beb38d2502c635c,10005,bluestone-lane
13029,Johnsons Aggregates and Recycling,,,6.12055,1,6.12055,venture_unknown,Late Stage Venture,1.0,,crunchbase,Ilkeston,United Kingdom,UK&I,,,Business Growth Fund,,Derbyshire,d5c4a86df37ede597ca752ab253ca0c0,,johnsons-aggregates-and-recycling
13030,Invivo Wines,,,6.464564,2,4.43079,venture_unknown,Late Stage Venture,2.0,,crunchbase,Auckland,New Zealand,Oceania,,,Snowball Effect,"Zeqiri, William",Auckland,9d9ff40a22764d7e52b23ffe1d726d13,1440,invivo-wines
13031,Solstice Energy Solutions,,1 - 10,0.385,2,0.385,venture_unknown,Late Stage Venture,6.0,,crunchbase,San Francisco,United States,,,,Capital Factory;FM Capital Group;Powerhouse;Cisco;Stanford University;US Department of Energy,,California,f3083e28cd4052221fd4646dde738319,,solstice-energy-solutions
13032,Seasoned.co,,,20.0,1,20.0,venture_a,Early Stage Venture,1.0,,crunchbase,San Francisco,United States,US-West,,Northern California,TPG Growth,,California,784ecba0641cb075324be5805ea3c13e,94111,seasoned-co
13033,Kenzie Academy,,,113.6,5,7.8,venture_a,Early Stage Venture,8.0,,crunchbase,Indianapolis,United States,US-Central,,Midwest,Rethink Education;Strada Education Innovation Fund;Rise of the Rest;LearnStart;One Way Ventures;Peak State Ventures;Kelly Services;Flat World Partners,,Indiana,addb313a24299b57b5ec1454ec8d3f78,46204,kenzie-academy
13034,Fuel50,,11 - 50,20.627957,7,14.0,venture_b,Early Stage Venture,1.0,,crunchbase,Laguna Niguel,United States,US-West,,Pacific Southwest (Orange County and San Diego),PeakSpan Capital,,California,54d0cd7c597a8517fd771ff6acdab6ef,92677,fuel50
